date,state,district,pincode,demo_age_5_17,demo_age_17_
24-12-2025,Maharashtra,Thane,400710,0,2
24-12-2025,Maharashtra,Thane,401106,1,5
24-12-2025,Maharashtra,Thane,401202,0,13
24-12-2025,Maharashtra,Thane,401204,0,5
24-12-2025,Maharashtra,Thane,401305,0,28
24-12-2025,Maharashtra,Thane,401403,0,7
24-12-2025,Maharashtra,Thane,401502,0,2
24-12-2025,Maharashtra,Thane,401503,0,5
24-12-2025,Maharashtra,Thane,401604,0,19
24-12-2025,Maharashtra,Thane,401605,0,19
24-12-2025,Maharashtra,Thane,401610,0,1
24-12-2025,Maharashtra,Thane,401702,0,4
24-12-2025,Maharashtra,Thane,421001,2,27
24-12-2025,Maharashtra,Thane,421312,0,23
24-12-2025,Maharashtra,Thane,421503,8,118
24-12-2025,Maharashtra,Thane,421505,1,10
24-12-2025,Maharashtra,Thane,421602,1,22
24-12-2025,Maharashtra,Wardha,442102,4,12
24-12-2025,Maharashtra,Wardha,442111,0,1
24-12-2025,Maharashtra,Wardha,442201,8,53
24-12-2025,Maharashtra,Wardha,442203,0,12
24-12-2025,Maharashtra,Wardha,442302,1,12
24-12-2025,Maharashtra,Wardha,442305,3,2
24-12-2025,Maharashtra,Wardha,442306,0,4
24-12-2025,Maharashtra,Washim,444403,3,65
24-12-2025,Maharashtra,Washim,444404,1,44
24-12-2025,Maharashtra,Washim,444510,1,19
24-12-2025,Maharashtra,Yavatmal,445002,2,41
24-12-2025,Maharashtra,Yavatmal,445109,1,20
24-12-2025,Maharashtra,Yavatmal,445205,4,46
24-12-2025,Maharashtra,Yavatmal,445230,0,26
24-12-2025,Maharashtra,Yavatmal,445303,1,66
24-12-2025,Maharashtra,Yavatmal,445304,4,56
24-12-2025,Maharashtra,Yavatmal,445402,2,58
23-12-2025,Maharashtra,Ahilyanagar,413709,1,3
23-12-2025,Maharashtra,Ahilyanagar,413713,0,2
23-12-2025,Maharashtra,Ahilyanagar,413723,0,1
23-12-2025,Maharashtra,Ahilyanagar,414003,0,6
23-12-2025,Maharashtra,Ahilyanagar,414006,0,1
23-12-2025,Maharashtra,Ahilyanagar,414102,0,2
23-12-2025,Maharashtra,Ahilyanagar,414401,1,3
23-12-2025,Maharashtra,Ahilyanagar,414502,0,7
23-12-2025,Maharashtra,Ahilyanagar,414601,0,2
23-12-2025,Maharashtra,Ahilyanagar,414609,0,1
23-12-2025,Maharashtra,Ahilyanagar,422604,0,2
23-12-2025,Maharashtra,Ahilyanagar,422608,1,2
23-12-2025,Maharashtra,Ahilyanagar,422611,0,1
23-12-2025,Maharashtra,Ahmadnagar,413707,1,0
23-12-2025,Maharashtra,Ahmadnagar,413709,1,29
23-12-2025,Maharashtra,Ahmadnagar,413714,0,18
23-12-2025,Maharashtra,Ahmadnagar,413715,1,14
23-12-2025,Maharashtra,Ahmadnagar,413718,1,5
23-12-2025,Maharashtra,Ahmadnagar,413721,0,11
23-12-2025,Maharashtra,Ahmadnagar,413725,1,21
23-12-2025,Maharashtra,Ahmadnagar,413739,1,12
23-12-2025,Maharashtra,Ahmadnagar,414002,0,22
23-12-2025,Maharashtra,Ahmadnagar,414005,1,8
23-12-2025,Maharashtra,Ahmadnagar,414101,0,11
23-12-2025,Maharashtra,Ahmadnagar,414106,1,16
23-12-2025,Maharashtra,Ahmadnagar,414305,0,4
23-12-2025,Maharashtra,Ahmadnagar,414402,0,38
23-12-2025,Maharashtra,Ahmadnagar,414602,0,15
23-12-2025,Maharashtra,Ahmadnagar,414604,0,16
23-12-2025,Maharashtra,Ahmadnagar,414605,0,3
23-12-2025,Maharashtra,Ahmadnagar,422608,1,0
23-12-2025,Maharashtra,Ahmadnagar,422610,2,14
23-12-2025,Maharashtra,Ahmadnagar,423107,2,25
23-12-2025,Maharashtra,Ahmadnagar,423601,1,40
23-12-2025,Maharashtra,Ahmed Nagar,413705,0,1
23-12-2025,Maharashtra,Ahmed Nagar,414001,0,1
23-12-2025,Maharashtra,Ahmed Nagar,414006,0,1
23-12-2025,Maharashtra,Ahmed Nagar,414401,0,1
23-12-2025,Maharashtra,Ahmed Nagar,414602,0,1
23-12-2025,Maharashtra,Ahmed Nagar,422605,0,8
23-12-2025,Maharashtra,Akola,444003,1,15
23-12-2025,Maharashtra,Akola,444004,2,5
23-12-2025,Maharashtra,Akola,444005,2,8
23-12-2025,Maharashtra,Akola,444101,5,66
23-12-2025,Maharashtra,Akola,444103,1,8
23-12-2025,Maharashtra,Akola,444105,0,1
23-12-2025,Maharashtra,Akola,444107,0,36
23-12-2025,Maharashtra,Akola,444501,1,22
23-12-2025,Maharashtra,Akola,444511,1,26
23-12-2025,Maharashtra,Amravati,444602,4,22
23-12-2025,Maharashtra,Amravati,444701,1,25
23-12-2025,Maharashtra,Amravati,444702,1,32
23-12-2025,Maharashtra,Amravati,444719,0,11
23-12-2025,Maharashtra,Amravati,444806,4,29
23-12-2025,Maharashtra,Amravati,444810,0,3
23-12-2025,Maharashtra,Aurangabad,423703,0,26
23-12-2025,Maharashtra,Aurangabad,431005,0,11
23-12-2025,Maharashtra,Aurangabad,431110,0,9
23-12-2025,Maharashtra,Aurangabad,431113,1,25
23-12-2025,Maharashtra,Aurangabad,431120,0,27
23-12-2025,Maharashtra,Aurangabad,431147,1,17
23-12-2025,Maharashtra,Aurangabad,431148,0,17
23-12-2025,Maharashtra,Aurangabad,431150,0,31
23-12-2025,Maharashtra,Beed,431122,14,173
23-12-2025,Maharashtra,Beed,431123,4,87
23-12-2025,Maharashtra,Beed,431131,5,94
23-12-2025,Maharashtra,Beed,431142,0,5
23-12-2025,Maharashtra,Bhandara,441803,0,31
23-12-2025,Maharashtra,Bhandara,441809,0,6
23-12-2025,Maharashtra,Bhandara,441904,2,20
23-12-2025,Maharashtra,Bhandara,441906,3,11
23-12-2025,Maharashtra,Bid,413249,0,4
23-12-2025,Maharashtra,Bid,414205,0,1
23-12-2025,Maharashtra,Bid,431122,0,26
23-12-2025,Maharashtra,Bid,431126,0,1
23-12-2025,Maharashtra,Bid,431128,0,5
23-12-2025,Maharashtra,Bid,431131,0,15
23-12-2025,Maharashtra,Bid,431517,0,22
23-12-2025,Maharashtra,Bid,431518,0,1
23-12-2025,Maharashtra,Bid,431520,0,1
23-12-2025,Maharashtra,Buldana,443001,2,11
23-12-2025,Maharashtra,Buldana,443303,0,6
23-12-2025,Maharashtra,Buldana,444203,0,12
23-12-2025,Maharashtra,Buldhana,443402,0,22
23-12-2025,Maharashtra,Buldhana,444312,1,11
23-12-2025,Maharashtra,Chandrapur,441206,2,74
23-12-2025,Maharashtra,Chandrapur,441228,1,10
23-12-2025,Maharashtra,Chandrapur,442401,8,87
23-12-2025,Maharashtra,Chandrapur,442402,1,4
23-12-2025,Maharashtra,Chandrapur,442902,1,8
23-12-2025,Maharashtra,Chandrapur,442916,1,35
23-12-2025,Maharashtra,Chhatrapati Sambhajinagar,431003,2,3
23-12-2025,Maharashtra,Chhatrapati Sambhajinagar,431005,1,5
23-12-2025,Maharashtra,Chhatrapati Sambhajinagar,431104,0,1
23-12-2025,Maharashtra,Chhatrapati Sambhajinagar,431105,0,4
23-12-2025,Maharashtra,Chhatrapati Sambhajinagar,431109,0,3
23-12-2025,Maharashtra,Chhatrapati Sambhajinagar,431120,0,1
23-12-2025,Maharashtra,Chhatrapati Sambhajinagar,431121,0,1
23-12-2025,Maharashtra,Chhatrapati Sambhajinagar,431132,0,2
23-12-2025,Maharashtra,Dharashiv,413501,2,9
23-12-2025,Maharashtra,Dharashiv,413502,0,3
23-12-2025,Maharashtra,Dharashiv,413503,0,1
23-12-2025,Maharashtra,Dharashiv,413525,0,1
23-12-2025,Maharashtra,Dharashiv,413602,0,1
23-12-2025,Maharashtra,Dharashiv,413604,0,1
23-12-2025,Maharashtra,Dhule,424304,1,50
23-12-2025,Maharashtra,Dhule,424310,0,8
23-12-2025,Maharashtra,Gadchiroli,442710,3,30
23-12-2025,Maharashtra,Gondia,441801,0,1
23-12-2025,Maharashtra,Gondiya,441207,0,2
23-12-2025,Maharashtra,Gondiya,441614,4,53
23-12-2025,Maharashtra,Gondiya,441701,0,20
23-12-2025,Maharashtra,Gondiya *,441701,0,1
23-12-2025,Maharashtra,Hingoli,431509,0,5
23-12-2025,Maharashtra,Hingoli,431512,5,116
23-12-2025,Maharashtra,Hingoli,431705,10,70
23-12-2025,Maharashtra,Jalgaon,424104,0,26
23-12-2025,Maharashtra,Jalgaon,424204,2,9
23-12-2025,Maharashtra,Jalgaon,424206,1,39
23-12-2025,Maharashtra,Jalgaon,425104,0,6
23-12-2025,Maharashtra,Jalgaon,425112,1,1
23-12-2025,Maharashtra,Jalgaon,425113,0,11
23-12-2025,Maharashtra,Jalgaon,425115,1,14
23-12-2025,Maharashtra,Jalgaon,425116,1,8
23-12-2025,Maharashtra,Jalgaon,425308,0,3
23-12-2025,Maharashtra,Jalgaon,425311,0,10
23-12-2025,Maharashtra,Jalgaon,425420,1,5
23-12-2025,Maharashtra,Jalgaon,425508,2,19
23-12-2025,Maharashtra,Jalna,431132,0,7
23-12-2025,Maharashtra,Jalna,431204,1,51
23-12-2025,Maharashtra,Jalna,431206,1,31
23-12-2025,Maharashtra,Jalna,431209,3,25
23-12-2025,Maharashtra,Kolhapur,416003,2,21
23-12-2025,Maharashtra,Kolhapur,416012,3,37
23-12-2025,Maharashtra,Kolhapur,416105,0,3
23-12-2025,Maharashtra,Kolhapur,416106,0,6
23-12-2025,Maharashtra,Kolhapur,416108,0,1
23-12-2025,Maharashtra,Kolhapur,416115,0,54
23-12-2025,Maharashtra,Kolhapur,416116,1,15
23-12-2025,Maharashtra,Kolhapur,416117,0,2
23-12-2025,Maharashtra,Kolhapur,416118,0,11
23-12-2025,Maharashtra,Kolhapur,416146,1,6
23-12-2025,Maharashtra,Kolhapur,416201,0,8
23-12-2025,Maharashtra,Kolhapur,416206,0,12
23-12-2025,Maharashtra,Kolhapur,416214,0,10
23-12-2025,Maharashtra,Kolhapur,416216,1,32
23-12-2025,Maharashtra,Kolhapur,416223,0,6
23-12-2025,Maharashtra,Kolhapur,416501,0,12
23-12-2025,Maharashtra,Kolhapur,416502,1,15
23-12-2025,Maharashtra,Kolhapur,416503,0,6
23-12-2025,Maharashtra,Kolhapur,416507,0,17
23-12-2025,Maharashtra,Kolhapur,416551,0,2
23-12-2025,Maharashtra,Latur,413511,2,36
23-12-2025,Maharashtra,Latur,413513,1,28
23-12-2025,Maharashtra,Latur,413519,1,34
23-12-2025,Maharashtra,Latur,413520,1,69
23-12-2025,Maharashtra,Latur,413544,2,25
23-12-2025,Maharashtra,Latur,413581,0,6
23-12-2025,Maharashtra,Mumbai,400001,0,4
23-12-2025,Maharashtra,Mumbai,400002,1,10
23-12-2025,Maharashtra,Mumbai,400013,0,7
23-12-2025,Maharashtra,Mumbai,400015,0,22
23-12-2025,Maharashtra,Mumbai,400029,0,7
23-12-2025,Maharashtra,Mumbai,400031,0,11
23-12-2025,Maharashtra,Mumbai,400034,0,11
23-12-2025,Maharashtra,Mumbai,400043,3,92
23-12-2025,Maharashtra,Mumbai,400051,3,31
23-12-2025,Maharashtra,Mumbai,400052,0,7
23-12-2025,Maharashtra,Mumbai,400054,1,18
23-12-2025,Maharashtra,Mumbai,400084,0,29
23-12-2025,Maharashtra,Mumbai,400089,0,18
23-12-2025,Maharashtra,Mumbai,400091,1,7
23-12-2025,Maharashtra,Mumbai,400092,1,21
23-12-2025,Maharashtra,Mumbai,400101,0,52
23-12-2025,Maharashtra,Mumbai,400104,0,29
23-12-2025,Maharashtra,Mumbai,401604,0,1
23-12-2025,Maharashtra,Mumbai City,400001,0,3
23-12-2025,Maharashtra,Mumbai City,400002,1,12
23-12-2025,Maharashtra,Mumbai City,400008,0,15
23-12-2025,Maharashtra,Mumbai City,400010,0,20
23-12-2025,Maharashtra,Mumbai City,400014,0,5
23-12-2025,Maharashtra,Mumbai City,400015,0,7
23-12-2025,Maharashtra,Mumbai City,400025,1,7
23-12-2025,Maharashtra,Mumbai City,400027,1,4
23-12-2025,Maharashtra,Mumbai Suburban,400024,1,10
23-12-2025,Maharashtra,Mumbai Suburban,400050,2,14
23-12-2025,Maharashtra,Mumbai Suburban,400059,3,16
23-12-2025,Maharashtra,Mumbai Suburban,400065,2,24
23-12-2025,Maharashtra,Mumbai Suburban,400066,5,37
23-12-2025,Maharashtra,Mumbai Suburban,400075,2,27
23-12-2025,Maharashtra,Mumbai Suburban,400084,0,10
23-12-2025,Maharashtra,Mumbai Suburban,400094,1,6
23-12-2025,Maharashtra,Mumbai Suburban,400097,3,54
23-12-2025,Maharashtra,Mumbai Suburban,400098,2,1
23-12-2025,Maharashtra,Mumbai( Sub Urban ),400043,0,2
23-12-2025,Maharashtra,Mumbai( Sub Urban ),400069,0,1
23-12-2025,Maharashtra,Mumbai( Sub Urban ),400079,0,3
23-12-2025,Maharashtra,Mumbai( Sub Urban ),400082,0,3
23-12-2025,Maharashtra,Mumbai( Sub Urban ),400083,0,1
23-12-2025,Maharashtra,Mumbai( Sub Urban ),400097,0,9
23-12-2025,Maharashtra,Mumbai( Sub Urban ),400101,0,1
23-12-2025,Maharashtra,Nagpur,440005,0,4
23-12-2025,Maharashtra,Nagpur,440006,0,2
23-12-2025,Maharashtra,Nagpur,440007,0,3
23-12-2025,Maharashtra,Nagpur,440025,0,11
23-12-2025,Maharashtra,Nagpur,440027,3,20
23-12-2025,Maharashtra,Nagpur,440035,5,39
23-12-2025,Maharashtra,Nagpur,441001,3,3
23-12-2025,Maharashtra,Nagpur,441101,1,15
23-12-2025,Maharashtra,Nagpur,441105,6,38
23-12-2025,Maharashtra,Nagpur,441110,4,30
23-12-2025,Maharashtra,Nagpur,441202,0,24
23-12-2025,Maharashtra,Nagpur,441301,0,6
23-12-2025,Maharashtra,Nagpur,441304,2,5
23-12-2025,Maharashtra,Nagpur,441404,2,2
23-12-2025,Maharashtra,Nanded,431505,0,6
23-12-2025,Maharashtra,Nanded,431601,9,58
23-12-2025,Maharashtra,Nanded,431605,5,65
23-12-2025,Maharashtra,Nanded,431646,0,8
23-12-2025,Maharashtra,Nanded,431704,2,49
23-12-2025,Maharashtra,Nanded,431710,1,25
23-12-2025,Maharashtra,Nanded,431713,0,8
24-12-2025,Maharashtra,Ahilyanagar,413707,0,1
24-12-2025,Maharashtra,Ahilyanagar,414006,0,1
24-12-2025,Maharashtra,Ahilyanagar,414103,0,1
24-12-2025,Maharashtra,Ahilyanagar,414303,0,1
24-12-2025,Maharashtra,Ahilyanagar,414502,0,4
26-12-2025,Maharashtra,Dharashiv,413507,0,2
26-12-2025,Maharashtra,Dharashiv,413623,0,2
26-12-2025,Maharashtra,Hingoli,431511,0,1
26-12-2025,Maharashtra,Latur,413501,0,1
26-12-2025,Maharashtra,Mumbai,400094,1,0
26-12-2025,Maharashtra,Mumbai( Sub Urban ),400054,1,0
26-12-2025,Maharashtra,Mumbai( Sub Urban ),400089,0,1
26-12-2025,Maharashtra,Raigad,400703,0,1
26-12-2025,Maharashtra,Raigad,402108,0,1
25-12-2025,Maharashtra,Ahilyanagar,413703,0,2
25-12-2025,Maharashtra,Ahilyanagar,413706,0,2
25-12-2025,Maharashtra,Ahilyanagar,413713,1,0
25-12-2025,Maharashtra,Ahilyanagar,413723,0,2
25-12-2025,Maharashtra,Ahilyanagar,414102,0,4
25-12-2025,Maharashtra,Ahilyanagar,422602,1,0
25-12-2025,Maharashtra,Ahilyanagar,422622,0,1
25-12-2025,Maharashtra,Ahilyanagar,423603,0,1
25-12-2025,Maharashtra,Ahilyanagar,423604,0,1
25-12-2025,Maharashtra,Ahmadnagar,413716,0,2
25-12-2025,Maharashtra,Ahmadnagar,414103,0,10
25-12-2025,Maharashtra,Ahmadnagar,414303,0,4
25-12-2025,Maharashtra,Ahmadnagar,414307,0,1
25-12-2025,Maharashtra,Ahmed Nagar,422605,0,3
25-12-2025,Maharashtra,Akola,444303,0,1
25-12-2025,Maharashtra,Amravati,444710,2,2
25-12-2025,Maharashtra,Amravati,444720,0,7
25-12-2025,Maharashtra,Amravati,444723,0,9
25-12-2025,Maharashtra,Amravati,444902,0,4
25-12-2025,Maharashtra,Bhandara,441910,0,18
25-12-2025,Maharashtra,Bid,414204,0,1
25-12-2025,Maharashtra,Bid,431515,0,3
25-12-2025,Maharashtra,Buldana,444201,0,1
25-12-2025,Maharashtra,Buldana,444301,0,2
25-12-2025,Maharashtra,Buldana,444312,0,1
25-12-2025,Maharashtra,Buldhana,443303,0,8
25-12-2025,Maharashtra,Chandrapur,441222,0,1
25-12-2025,Maharashtra,Chhatrapati Sambhajinagar,423702,0,2
25-12-2025,Maharashtra,Chhatrapati Sambhajinagar,431109,1,2
25-12-2025,Maharashtra,Chhatrapati Sambhajinagar,431118,0,1
25-12-2025,Maharashtra,Chhatrapati Sambhajinagar,431150,0,0
25-12-2025,Maharashtra,Jalgaon,424103,0,10
25-12-2025,Maharashtra,Jalgaon,424107,0,5
25-12-2025,Maharashtra,Jalgaon,425309,0,4
25-12-2025,Maharashtra,Jalgaon,425420,0,1
25-12-2025,Maharashtra,Jalgaon,425524,1,2
25-12-2025,Maharashtra,Jalna,431134,0,4
25-12-2025,Maharashtra,Kolhapur,416505,0,7
25-12-2025,Maharashtra,Kolhapur,416551,0,2
25-12-2025,Maharashtra,Mumbai,400006,0,1
25-12-2025,Maharashtra,Mumbai,400028,1,7
25-12-2025,Maharashtra,Mumbai,400036,0,3
25-12-2025,Maharashtra,Mumbai,401303,0,1
25-12-2025,Maharashtra,Mumbai( Sub Urban ),400061,0,1
25-12-2025,Maharashtra,Mumbai( Sub Urban ),400067,0,2
25-12-2025,Maharashtra,Mumbai( Sub Urban ),400089,0,1
25-12-2025,Maharashtra,Nandurbar,425423,0,3
25-12-2025,Maharashtra,Nandurbar *,425418,0,2
25-12-2025,Maharashtra,Nandurbar *,425452,0,1
25-12-2025,Maharashtra,Nashik,422002,2,6
25-12-2025,Maharashtra,Nashik,423212,1,7
25-12-2025,Maharashtra,Palghar,401402,0,1
25-12-2025,Maharashtra,Pune,410508,0,1
25-12-2025,Maharashtra,Pune,411005,0,5
25-12-2025,Maharashtra,Pune,411070,0,2
25-12-2025,Maharashtra,Pune,412404,0,8
25-12-2025,Maharashtra,Pune,412412,1,6
25-12-2025,Maharashtra,Raigad,400704,0,2
25-12-2025,Maharashtra,Raigad,402109,0,4
25-12-2025,Maharashtra,Raigad,402120,0,2
25-12-2025,Maharashtra,Raigad,402303,0,3
25-12-2025,Maharashtra,Raigad,410204,0,1
25-12-2025,Maharashtra,Raigarh,402115,0,2
25-12-2025,Maharashtra,Raigarh,402204,0,2
25-12-2025,Maharashtra,Raigarh,402308,0,6
25-12-2025,Maharashtra,Raigarh,410204,0,1
25-12-2025,Maharashtra,Raigarh(MH),402107,0,1
25-12-2025,Maharashtra,Ratnagiri,415637,1,1
25-12-2025,Maharashtra,Ratnagiri,415640,1,0
25-12-2025,Maharashtra,Ratnagiri,415720,0,3
25-12-2025,Maharashtra,Ratnagiri,415801,1,3
25-12-2025,Maharashtra,Ratnagiri,416709,0,1
25-12-2025,Maharashtra,Ratnagiri,416713,1,4
25-12-2025,Maharashtra,Sangli,415410,0,2
25-12-2025,Maharashtra,Sangli,416307,0,2
25-12-2025,Maharashtra,Satara,415110,0,10
25-12-2025,Maharashtra,Satara,415207,0,2
25-12-2025,Maharashtra,Satara,415503,0,2
25-12-2025,Maharashtra,Satara,415505,0,4
25-12-2025,Maharashtra,Satara,415517,0,2
25-12-2025,Maharashtra,Satara,415522,0,8
25-12-2025,Maharashtra,Satara,415527,0,2
25-12-2025,Maharashtra,Sindhudurg,416605,0,1
25-12-2025,Maharashtra,Sindhudurg,416613,0,1
25-12-2025,Maharashtra,Solapur,413214,1,7
25-12-2025,Maharashtra,Solapur,413218,0,4
25-12-2025,Maharashtra,Solapur,413227,0,10
26-12-2025,Maharashtra,Sindhudurg,416704,0,1
26-12-2025,Maharashtra,Sindhudurg,416807,0,1
27-12-2025,Maharashtra,Raigad,402203,1,1
27-12-2025,Maharashtra,Raigarh,402208,0,1
27-12-2025,Maharashtra,Raigarh,402402,0,1
27-12-2025,Maharashtra,Ratnagiri,415607,0,2
27-12-2025,Maharashtra,Ratnagiri,415802,0,1
27-12-2025,Maharashtra,Satara,415019,1,3
27-12-2025,Maharashtra,Sindhudurg,416550,0,1
27-12-2025,Maharashtra,Wardha,442111,0,1
27-12-2025,Maharashtra,Washim,444409,0,1
27-12-2025,Maharashtra,Ahilyanagar,413714,0,1
27-12-2025,Maharashtra,Ahilyanagar,413720,1,0
27-12-2025,Maharashtra,Bhandara,441803,0,3
27-12-2025,Maharashtra,Bid,413249,0,1
27-12-2025,Maharashtra,Buldana,443401,0,1
27-12-2025,Maharashtra,Buldhana,444501,0,2
27-12-2025,Maharashtra,Chhatrapati Sambhajinagar,431104,0,3
27-12-2025,Maharashtra,Dhule,424004,0,3
27-12-2025,Maharashtra,Jalgaon,425113,0,2
27-12-2025,Maharashtra,Kolhapur,416231,0,2
27-12-2025,Maharashtra,Mumbai( Sub Urban ),400042,0,1
27-12-2025,Maharashtra,Mumbai( Sub Urban ),400064,0,1
27-12-2025,Maharashtra,Nagpur,440021,0,1
27-12-2025,Maharashtra,Nanded,431746,0,1
29-12-2025,Maharashtra,Ahilyanagar,413703,0,1
29-12-2025,Maharashtra,Ahilyanagar,413709,0,3
29-12-2025,Maharashtra,Ahilyanagar,413710,0,2
29-12-2025,Maharashtra,Ahilyanagar,413711,0,1
29-12-2025,Maharashtra,Ahilyanagar,413715,0,1
29-12-2025,Maharashtra,Ahilyanagar,413720,1,0
29-12-2025,Maharashtra,Ahilyanagar,413722,0,1
29-12-2025,Maharashtra,Ahilyanagar,413739,0,2
29-12-2025,Maharashtra,Ahilyanagar,414001,1,4
29-12-2025,Maharashtra,Ahilyanagar,414111,0,3
29-12-2025,Maharashtra,Ahilyanagar,414501,0,1
29-12-2025,Maharashtra,Ahilyanagar,414604,0,1
29-12-2025,Maharashtra,Ahilyanagar,422610,0,1
29-12-2025,Maharashtra,Ahilyanagar,423109,1,0
29-12-2025,Maharashtra,Ahilyanagar,423603,0,1
29-12-2025,Maharashtra,Ahilyanagar,423605,0,2
29-12-2025,Maharashtra,Ahmadnagar,412210,0,6
29-12-2025,Maharashtra,Ahmadnagar,413204,0,21
29-12-2025,Maharashtra,Ahmadnagar,413702,2,34
29-12-2025,Maharashtra,Ahmadnagar,413706,1,24
29-12-2025,Maharashtra,Ahmadnagar,413707,1,13
29-12-2025,Maharashtra,Ahmadnagar,413714,0,16
29-12-2025,Maharashtra,Ahmadnagar,413719,0,11
29-12-2025,Maharashtra,Ahmadnagar,413726,0,15
29-12-2025,Maharashtra,Ahmadnagar,413737,0,2
29-12-2025,Maharashtra,Ahmadnagar,414006,0,13
29-12-2025,Maharashtra,Ahmadnagar,414101,0,15
29-12-2025,Maharashtra,Ahmadnagar,414201,0,9
29-12-2025,Maharashtra,Ahmadnagar,414303,0,6
29-12-2025,Maharashtra,Ahmadnagar,414304,2,12
29-12-2025,Maharashtra,Ahmadnagar,414306,1,17
29-12-2025,Maharashtra,Ahmadnagar,414307,0,12
29-12-2025,Maharashtra,Ahmadnagar,414502,9,69
29-12-2025,Maharashtra,Ahmadnagar,414603,4,52
29-12-2025,Maharashtra,Ahmadnagar,414605,0,2
29-12-2025,Maharashtra,Ahmadnagar,414701,2,21
29-12-2025,Maharashtra,Ahmadnagar,422605,1,45
29-12-2025,Maharashtra,Ahmadnagar,422622,0,17
29-12-2025,Maharashtra,Ahmadnagar,423604,1,11
29-12-2025,Maharashtra,Ahmed Nagar,413708,0,1
29-12-2025,Maharashtra,Ahmed Nagar,414005,0,1
29-12-2025,Maharashtra,Ahmed Nagar,414402,0,1
29-12-2025,Maharashtra,Ahmed Nagar,414502,0,1
29-12-2025,Maharashtra,Akola,444001,7,67
29-12-2025,Maharashtra,Akola,444003,0,15
29-12-2025,Maharashtra,Akola,444005,1,7
29-12-2025,Maharashtra,Akola,444102,0,25
29-12-2025,Maharashtra,Akola,444108,2,42
29-12-2025,Maharashtra,Akola,444109,0,9
29-12-2025,Maharashtra,Akola,444302,2,9
29-12-2025,Maharashtra,Akola,444407,0,5
29-12-2025,Maharashtra,Akola,444511,0,15
29-12-2025,Maharashtra,Amravati,444602,1,8
29-12-2025,Maharashtra,Amravati,444604,1,7
29-12-2025,Maharashtra,Amravati,444605,2,6
29-12-2025,Maharashtra,Amravati,444705,1,19
29-12-2025,Maharashtra,Amravati,444723,0,4
29-12-2025,Maharashtra,Amravati,444808,0,7
29-12-2025,Maharashtra,Amravati,444813,0,3
29-12-2025,Maharashtra,Aurangabad,431104,0,22
29-12-2025,Maharashtra,Aurangabad,431112,2,59
29-12-2025,Maharashtra,Aurangabad,431116,2,52
29-12-2025,Maharashtra,Aurangabad,431132,0,5
29-12-2025,Maharashtra,Aurangabad,431137,1,8
29-12-2025,Maharashtra,Aurangabad,431150,0,27
29-12-2025,Maharashtra,Beed,414202,3,69
29-12-2025,Maharashtra,Beed,414204,2,43
29-12-2025,Maharashtra,Beed,431126,0,30
29-12-2025,Maharashtra,Bhandara,441908,0,6
29-12-2025,Maharashtra,Bhandara,441915,1,11
29-12-2025,Maharashtra,Bid,414203,0,6
29-12-2025,Maharashtra,Buldana,443106,0,1
29-12-2025,Maharashtra,Buldana,443112,0,1
29-12-2025,Maharashtra,Buldana,443202,0,8
29-12-2025,Maharashtra,Buldana,444201,0,1
29-12-2025,Maharashtra,Buldhana,443302,1,19
29-12-2025,Maharashtra,Buldhana,443308,0,13
29-12-2025,Maharashtra,Buldhana,443403,0,15
29-12-2025,Maharashtra,Buldhana,444312,0,10
29-12-2025,Maharashtra,Chandrapur,441223,0,7
29-12-2025,Maharashtra,Chandrapur,441224,1,27
29-12-2025,Maharashtra,Chandrapur,442404,1,5
29-12-2025,Maharashtra,Chandrapur,442502,0,1
29-12-2025,Maharashtra,Chandrapur,442902,1,15
29-12-2025,Maharashtra,Chhatrapati Sambhajinagar,431007,0,10
29-12-2025,Maharashtra,Chhatrapati Sambhajinagar,431105,0,6
29-12-2025,Maharashtra,Dharashiv,413601,0,3
29-12-2025,Maharashtra,Dhule,424301,0,10
29-12-2025,Maharashtra,Dhule,425403,0,2
29-12-2025,Maharashtra,Dhule,425405,3,80
29-12-2025,Maharashtra,Dhule,425427,0,19
29-12-2025,Maharashtra,Gadchiroli,442504,0,10
29-12-2025,Maharashtra,Gadchiroli,442704,0,22
29-12-2025,Maharashtra,Gondia,441902,0,1
29-12-2025,Maharashtra,Gondiya,441902,1,38
29-12-2025,Maharashtra,Hingoli,431510,1,6
29-12-2025,Maharashtra,Jalgaon,424206,1,44
29-12-2025,Maharashtra,Jalgaon,424209,0,11
29-12-2025,Maharashtra,Jalgaon,425002,0,24
29-12-2025,Maharashtra,Jalgaon,425102,0,1
29-12-2025,Maharashtra,Jalgaon,425114,0,7
29-12-2025,Maharashtra,Jalgaon,425301,0,8
29-12-2025,Maharashtra,Jalgaon,425311,0,12
29-12-2025,Maharashtra,Jalgaon,425504,0,10
29-12-2025,Maharashtra,Jalgaon,425507,0,2
29-12-2025,Maharashtra,Jalgaon,425524,0,4
29-12-2025,Maharashtra,Jalna,431134,0,7
29-12-2025,Maharashtra,Jalna,431137,0,1
29-12-2025,Maharashtra,Jalna,431202,2,42
29-12-2025,Maharashtra,Jalna,431203,4,81
29-12-2025,Maharashtra,Jalna,431503,0,1
29-12-2025,Maharashtra,Kolhapur,416004,0,5
29-12-2025,Maharashtra,Kolhapur,416013,0,16
29-12-2025,Maharashtra,Kolhapur,416106,0,11
29-12-2025,Maharashtra,Kolhapur,416110,0,9
