date,state,district,pincode,bio_age_5_17,bio_age_17_
16-10-2025,Maharashtra,Sindhudurg,416613,0,5
16-10-2025,Maharashtra,Sindhudurg,416615,0,9
16-10-2025,Maharashtra,Sindhudurg,416616,0,3
16-10-2025,Maharashtra,Sindhudurg,416620,0,3
16-10-2025,Maharashtra,Sindhudurg,416630,3,5
16-10-2025,Maharashtra,Sindhudurg,416703,1,2
16-10-2025,Maharashtra,Sindhudurg,416804,26,2
16-10-2025,Maharashtra,Sindhudurg,416807,6,2
16-10-2025,Maharashtra,Solapur,413107,14,9
16-10-2025,Maharashtra,Solapur,413118,6,5
16-10-2025,Maharashtra,Solapur,413202,4,15
16-10-2025,Maharashtra,Solapur,413209,74,13
16-10-2025,Maharashtra,Solapur,413212,2,4
16-10-2025,Maharashtra,Solapur,413222,8,43
16-10-2025,Maharashtra,Solapur,413224,1,12
16-10-2025,Maharashtra,Solapur,413250,1,4
16-10-2025,Maharashtra,Solapur,413251,0,4
16-10-2025,Maharashtra,Solapur,413304,92,64
16-10-2025,Maharashtra,Solapur,413305,14,28
16-10-2025,Maharashtra,Solapur,413309,48,18
16-10-2025,Maharashtra,Solapur,413315,2,5
16-10-2025,Maharashtra,Thane,400603,11,17
16-10-2025,Maharashtra,Thane,400605,50,40
16-10-2025,Maharashtra,Thane,400607,48,25
16-10-2025,Maharashtra,Thane,400701,26,34
16-10-2025,Maharashtra,Thane,401106,8,20
16-10-2025,Maharashtra,Thane,401202,2,12
16-10-2025,Maharashtra,Thane,401305,5,31
16-10-2025,Maharashtra,Thane,401405,0,1
16-10-2025,Maharashtra,Thane,401602,2,50
16-10-2025,Maharashtra,Thane,401606,3,15
16-10-2025,Maharashtra,Thane,401703,0,1
16-10-2025,Maharashtra,Thane,421101,11,22
16-10-2025,Maharashtra,Thane,421401,33,42
16-10-2025,Maharashtra,Thane,421605,17,19
16-10-2025,Maharashtra,Wardha,442111,8,4
16-10-2025,Maharashtra,Wardha,442304,29,28
16-10-2025,Maharashtra,Wardha,442307,7,43
16-10-2025,Maharashtra,Washim,444105,38,107
16-10-2025,Maharashtra,Washim,444403,46,105
16-10-2025,Maharashtra,Washim,444409,2,4
16-10-2025,Maharashtra,Washim *,444403,0,10
16-10-2025,Maharashtra,Washim *,444505,1,3
16-10-2025,Maharashtra,Yavatmal,445101,12,57
16-10-2025,Maharashtra,Yavatmal,445102,16,95
16-10-2025,Maharashtra,Yavatmal,445203,104,155
16-10-2025,Maharashtra,Yavatmal,445204,32,158
16-10-2025,Maharashtra,Yavatmal,445205,12,71
16-10-2025,Maharashtra,Yavatmal,445206,31,150
16-10-2025,Maharashtra,Yavatmal,445209,4,18
16-10-2025,Maharashtra,Yavatmal,445211,4,30
15-10-2025,Maharashtra,Ahilyanagar,423109,0,1
15-10-2025,Maharashtra,Ahmadnagar,400012,0,1
15-10-2025,Maharashtra,Ahmadnagar,413703,4,12
15-10-2025,Maharashtra,Ahmadnagar,413706,19,26
15-10-2025,Maharashtra,Ahmadnagar,413710,7,14
15-10-2025,Maharashtra,Ahmadnagar,413714,11,19
15-10-2025,Maharashtra,Ahmadnagar,413717,3,2
15-10-2025,Maharashtra,Ahmadnagar,413718,6,6
15-10-2025,Maharashtra,Ahmadnagar,413722,2,3
15-10-2025,Maharashtra,Ahmadnagar,414002,12,24
15-10-2025,Maharashtra,Ahmadnagar,414101,7,17
15-10-2025,Maharashtra,Ahmadnagar,414106,73,42
15-10-2025,Maharashtra,Ahmadnagar,414403,6,7
15-10-2025,Maharashtra,Ahmadnagar,414501,4,25
15-10-2025,Maharashtra,Ahmadnagar,414602,11,11
15-10-2025,Maharashtra,Ahmadnagar,414607,9,8
15-10-2025,Maharashtra,Ahmadnagar,422601,48,76
15-10-2025,Maharashtra,Ahmadnagar,422602,5,3
15-10-2025,Maharashtra,Ahmadnagar,422603,3,3
15-10-2025,Maharashtra,Ahmadnagar,422605,63,62
15-10-2025,Maharashtra,Ahmadnagar,422611,9,24
15-10-2025,Maharashtra,Ahmadnagar,423607,1,1
15-10-2025,Maharashtra,Ahmed Nagar,413720,1,0
15-10-2025,Maharashtra,Ahmed Nagar,414001,2,6
15-10-2025,Maharashtra,Ahmed Nagar,414006,0,1
15-10-2025,Maharashtra,Ahmed Nagar,414601,0,1
15-10-2025,Maharashtra,Ahmed Nagar,422604,0,3
15-10-2025,Maharashtra,Ahmed Nagar,422608,0,1
15-10-2025,Maharashtra,Akola,444003,13,30
15-10-2025,Maharashtra,Akola,444004,3,19
15-10-2025,Maharashtra,Akola,444101,24,124
15-10-2025,Maharashtra,Akola,444105,0,1
15-10-2025,Maharashtra,Akola,444106,6,30
15-10-2025,Maharashtra,Akola,444108,27,43
15-10-2025,Maharashtra,Akola,444311,15,34
15-10-2025,Maharashtra,Akola,444401,6,33
15-10-2025,Maharashtra,Akola,444405,4,15
15-10-2025,Maharashtra,Akola,444503,0,1
15-10-2025,Maharashtra,Akola,444511,2,7
15-10-2025,Maharashtra,Amravati,444601,85,125
15-10-2025,Maharashtra,Amravati,444604,15,21
15-10-2025,Maharashtra,Amravati,444701,17,146
15-10-2025,Maharashtra,Amravati,444709,29,45
15-10-2025,Maharashtra,Amravati,444717,7,24
15-10-2025,Maharashtra,Amravati,444719,5,42
15-10-2025,Maharashtra,Amravati,444720,0,21
15-10-2025,Maharashtra,Amravati,444728,11,16
15-10-2025,Maharashtra,Amravati,444801,13,39
15-10-2025,Maharashtra,Amravati,444901,7,19
15-10-2025,Maharashtra,Aurangabad,423702,2,39
15-10-2025,Maharashtra,Aurangabad,423703,3,6
15-10-2025,Maharashtra,Aurangabad,431001,92,456
15-10-2025,Maharashtra,Aurangabad,431003,7,21
15-10-2025,Maharashtra,Aurangabad,431006,1,6
15-10-2025,Maharashtra,Aurangabad,431009,2,15
15-10-2025,Maharashtra,Aurangabad,431107,6,36
15-10-2025,Maharashtra,Aurangabad,431118,3,17
15-10-2025,Maharashtra,Aurangabad,431120,2,44
15-10-2025,Maharashtra,Aurangabad,431135,3,9
15-10-2025,Maharashtra,Aurangabad,431137,6,20
15-10-2025,Maharashtra,Beed,431124,21,71
15-10-2025,Maharashtra,Beed,431129,23,30
15-10-2025,Maharashtra,Beed,431143,51,25
15-10-2025,Maharashtra,Beed,431523,0,8
15-10-2025,Maharashtra,Beed,431530,7,31
15-10-2025,Maharashtra,Bhandara,441908,7,64
15-10-2025,Maharashtra,Bid,414202,0,4
15-10-2025,Maharashtra,Bid,431124,0,12
15-10-2025,Maharashtra,Bid,431126,0,1
15-10-2025,Maharashtra,Bid,431127,0,5
15-10-2025,Maharashtra,Buldana,443201,8,41
15-10-2025,Maharashtra,Buldana,443203,0,3
15-10-2025,Maharashtra,Buldana,443204,0,5
15-10-2025,Maharashtra,Buldana,443401,0,10
15-10-2025,Maharashtra,Buldana,444312,0,1
15-10-2025,Maharashtra,Buldhana,443001,66,47
15-10-2025,Maharashtra,Buldhana,443102,35,12
15-10-2025,Maharashtra,Buldhana,443104,4,3
15-10-2025,Maharashtra,Buldhana,443201,49,70
15-10-2025,Maharashtra,Buldhana,443202,14,21
15-10-2025,Maharashtra,Buldhana,443204,4,18
15-10-2025,Maharashtra,Buldhana,444201,3,21
15-10-2025,Maharashtra,Chandrapur,441209,0,1
15-10-2025,Maharashtra,Chandrapur,441222,8,112
15-10-2025,Maharashtra,Chandrapur,442401,23,106
15-10-2025,Maharashtra,Chandrapur,442402,0,3
15-10-2025,Maharashtra,Chandrapur,442903,9,151
15-10-2025,Maharashtra,Chandrapur,442907,12,57
15-10-2025,Maharashtra,Chandrapur,442908,12,100
15-10-2025,Maharashtra,Chhatrapati Sambhajinagar,431202,0,1
15-10-2025,Maharashtra,Dharashiv,413501,1,0
15-10-2025,Maharashtra,Dharashiv,413502,0,1
15-10-2025,Maharashtra,Dharashiv,413605,0,1
15-10-2025,Maharashtra,Dharashiv,413606,0,2
15-10-2025,Maharashtra,Dhule,424307,4,43
15-10-2025,Maharashtra,Dhule,424309,7,18
15-10-2025,Maharashtra,Dhule,424310,2,17
15-10-2025,Maharashtra,Dhule,424318,2,9
15-10-2025,Maharashtra,Dhule,425404,2,10
15-10-2025,Maharashtra,Dhule,425410,2,4
15-10-2025,Maharashtra,Dhule,425427,7,22
15-10-2025,Maharashtra,Gadchiroli,441208,14,64
15-10-2025,Maharashtra,Gadchiroli,441209,37,223
15-10-2025,Maharashtra,Gadchiroli,441217,29,67
15-10-2025,Maharashtra,Gadchiroli,442606,45,193
15-10-2025,Maharashtra,Gondia,441911,0,5
15-10-2025,Maharashtra,Gondiya,441806,1,22
15-10-2025,Maharashtra,Gondiya *,441801,0,10
15-10-2025,Maharashtra,Gondiya *,441916,0,1
15-10-2025,Maharashtra,Hingoli,431512,101,103
15-10-2025,Maharashtra,Hingoli,431542,24,77
15-10-2025,Maharashtra,Hingoli,431701,19,56
15-10-2025,Maharashtra,Hingoli,431705,23,88
15-10-2025,Maharashtra,Jalgaon,424103,2,51
15-10-2025,Maharashtra,Jalgaon,424202,11,28
15-10-2025,Maharashtra,Jalgaon,425003,28,29
15-10-2025,Maharashtra,Jalgaon,425101,2,6
15-10-2025,Maharashtra,Jalgaon,425102,5,9
15-10-2025,Maharashtra,Jalgaon,425111,27,121
15-10-2025,Maharashtra,Jalgaon,425112,4,12
15-10-2025,Maharashtra,Jalgaon,425114,15,47
15-10-2025,Maharashtra,Jalgaon,425115,20,8
15-10-2025,Maharashtra,Jalgaon,425303,11,46
15-10-2025,Maharashtra,Jalgaon,425305,52,15
15-10-2025,Maharashtra,Jalgaon,425309,9,34
15-10-2025,Maharashtra,Jalgaon,425310,13,62
15-10-2025,Maharashtra,Jalgaon,425504,5,27
15-10-2025,Maharashtra,Jalgaon,425505,1,18
15-10-2025,Maharashtra,Jalgaon,425507,3,14
15-10-2025,Maharashtra,Jalna,431112,1,5
15-10-2025,Maharashtra,Jalna,431204,18,81
15-10-2025,Maharashtra,Jalna,431207,8,19
15-10-2025,Maharashtra,Jalna,431212,6,8
15-10-2025,Maharashtra,Jalna,431502,2,10
15-10-2025,Maharashtra,Jalna,431504,20,59
15-10-2025,Maharashtra,Jalna,431507,5,30
15-10-2025,Maharashtra,Kolhapur,416010,4,19
15-10-2025,Maharashtra,Kolhapur,416101,4,28
15-10-2025,Maharashtra,Kolhapur,416103,4,18
15-10-2025,Maharashtra,Kolhapur,416105,2,1
15-10-2025,Maharashtra,Kolhapur,416110,1,2
15-10-2025,Maharashtra,Kolhapur,416112,11,38
15-10-2025,Maharashtra,Kolhapur,416113,16,5
15-10-2025,Maharashtra,Kolhapur,416143,1,17
15-10-2025,Maharashtra,Kolhapur,416146,1,1
15-10-2025,Maharashtra,Kolhapur,416204,0,6
15-10-2025,Maharashtra,Kolhapur,416213,5,17
15-10-2025,Maharashtra,Kolhapur,416215,0,2
15-10-2025,Maharashtra,Kolhapur,416216,11,32
15-10-2025,Maharashtra,Kolhapur,416220,1,8
15-10-2025,Maharashtra,Kolhapur,416223,0,5
15-10-2025,Maharashtra,Kolhapur,416236,0,7
15-10-2025,Maharashtra,Latur,413513,3,31
15-10-2025,Maharashtra,Latur,413518,12,25
15-10-2025,Maharashtra,Latur,413520,32,93
15-10-2025,Maharashtra,Latur,413524,8,14
15-10-2025,Maharashtra,Latur,413529,5,17
15-10-2025,Maharashtra,Latur,413532,6,56
15-10-2025,Maharashtra,Latur,413607,4,21
15-10-2025,Maharashtra,Latur,431522,6,8
15-10-2025,Maharashtra,Mumbai,400008,23,29
15-10-2025,Maharashtra,Mumbai,400015,4,15
15-10-2025,Maharashtra,Mumbai,400022,13,23
15-10-2025,Maharashtra,Mumbai,400024,3,7
15-10-2025,Maharashtra,Mumbai,400065,5,23
15-10-2025,Maharashtra,Mumbai,400067,14,57
15-10-2025,Maharashtra,Mumbai,400076,12,9
15-10-2025,Maharashtra,Mumbai,400077,5,7
15-10-2025,Maharashtra,Mumbai,400083,9,29
15-10-2025,Maharashtra,Mumbai,400084,13,13
15-10-2025,Maharashtra,Mumbai,400089,12,38
15-10-2025,Maharashtra,Mumbai,400090,0,1
15-10-2025,Maharashtra,Mumbai,400091,5,14
15-10-2025,Maharashtra,Mumbai,401303,0,1
15-10-2025,Maharashtra,Mumbai,401602,0,1
15-10-2025,Maharashtra,Mumbai City,400001,0,1
15-10-2025,Maharashtra,Mumbai City,400008,32,12
15-10-2025,Maharashtra,Mumbai City,400014,6,1
15-10-2025,Maharashtra,Mumbai City,400019,2,1
15-10-2025,Maharashtra,Mumbai City,400033,1,4
15-10-2025,Maharashtra,Mumbai Suburban,400050,7,12
15-10-2025,Maharashtra,Mumbai Suburban,400056,4,2
15-10-2025,Maharashtra,Mumbai Suburban,400058,2,10
15-10-2025,Maharashtra,Mumbai Suburban,400065,3,4
15-10-2025,Maharashtra,Mumbai Suburban,400068,13,13
15-10-2025,Maharashtra,Mumbai Suburban,400086,10,7
15-10-2025,Maharashtra,Mumbai Suburban,400089,13,16
15-10-2025,Maharashtra,Mumbai Suburban,400101,15,19
15-10-2025,Maharashtra,Mumbai( Sub Urban ),400067,0,4
15-10-2025,Maharashtra,Mumbai( Sub Urban ),400071,0,3
15-10-2025,Maharashtra,Mumbai( Sub Urban ),400075,0,2
15-10-2025,Maharashtra,Mumbai( Sub Urban ),400095,0,2
15-10-2025,Maharashtra,Nagpur,440016,11,21
15-10-2025,Maharashtra,Nagpur,440019,0,4
15-10-2025,Maharashtra,Nagpur,440025,7,18
15-10-2025,Maharashtra,Nagpur,440030,1,23
15-10-2025,Maharashtra,Nagpur,440032,6,12
15-10-2025,Maharashtra,Nagpur,440033,5,14
15-10-2025,Maharashtra,Nagpur,440036,3,7
15-10-2025,Maharashtra,Nagpur,441101,3,28
15-10-2025,Maharashtra,Nagpur,441102,10,17
15-10-2025,Maharashtra,Nagpur,441109,2,2
15-10-2025,Maharashtra,Nagpur,441110,14,75
15-10-2025,Maharashtra,Nagpur,441112,15,17
15-10-2025,Maharashtra,Nagpur,441201,3,35
15-10-2025,Maharashtra,Nagpur,441203,17,91
15-10-2025,Maharashtra,Nagpur,441502,7,12
15-10-2025,Maharashtra,Nanded,431707,9,22
15-10-2025,Maharashtra,Nanded,431714,24,130
15-10-2025,Maharashtra,Nanded,431717,19,55
15-10-2025,Maharashtra,Nanded,431742,2,35
15-10-2025,Maharashtra,Nanded,431743,0,10
15-10-2025,Maharashtra,Nanded,431750,1,7
15-10-2025,Maharashtra,Nanded,431803,3,11
15-10-2025,Maharashtra,Nanded,431805,13,62
15-10-2025,Maharashtra,Nanded,431807,4,59
15-10-2025,Maharashtra,Nandurbar,425452,90,105
15-10-2025,Maharashtra,Nandurbar *,425409,0,16
15-10-2025,Maharashtra,Nandurbar *,425412,0,2
15-10-2025,Maharashtra,Nashik,422001,34,37
15-10-2025,Maharashtra,Nashik,422006,15,31
15-10-2025,Maharashtra,Nashik,422011,11,14
15-10-2025,Maharashtra,Nashik,422013,10,13
08-11-2025,Maharashtra,Ahmadnagar,400037,0,1
08-11-2025,Maharashtra,Ahmadnagar,413701,9,26
08-11-2025,Maharashtra,Ahmadnagar,413705,52,68
08-11-2025,Maharashtra,Ahmadnagar,413718,2,3
08-11-2025,Maharashtra,Ahmadnagar,413719,7,6
08-11-2025,Maharashtra,Ahmadnagar,413736,1,3
08-11-2025,Maharashtra,Ahmadnagar,413737,4,19
08-11-2025,Maharashtra,Ahmadnagar,413739,1,15
08-11-2025,Maharashtra,Ahmadnagar,414005,8,16
08-11-2025,Maharashtra,Ahmadnagar,414103,8,30
08-11-2025,Maharashtra,Ahmadnagar,414306,5,8
08-11-2025,Maharashtra,Ahmadnagar,414501,20,17
08-11-2025,Maharashtra,Ahmadnagar,414504,0,1
08-11-2025,Maharashtra,Ahmadnagar,414602,3,1
08-11-2025,Maharashtra,Ahmadnagar,414603,27,15
08-11-2025,Maharashtra,Ahmadnagar,414606,6,9
08-11-2025,Maharashtra,Ahmadnagar,422605,34,86
08-11-2025,Maharashtra,Ahmadnagar,423602,5,0
08-11-2025,Maharashtra,Ahmadnagar,423604,1,1
08-11-2025,Maharashtra,Ahmed Nagar,413714,0,6
08-11-2025,Maharashtra,Akola,444103,11,48
08-11-2025,Maharashtra,Akola,444104,3,8
08-11-2025,Maharashtra,Akola,444107,7,40
08-11-2025,Maharashtra,Akola,444110,2,1
08-11-2025,Maharashtra,Akola,444511,3,23
08-11-2025,Maharashtra,Amravati,444607,22,12
08-11-2025,Maharashtra,Amravati,444701,27,97
08-11-2025,Maharashtra,Amravati,444702,41,160
08-11-2025,Maharashtra,Amravati,444707,4,25
08-11-2025,Maharashtra,Amravati,444708,39,116
08-11-2025,Maharashtra,Amravati,444717,3,19
08-11-2025,Maharashtra,Aurangabad,423702,7,39
08-11-2025,Maharashtra,Aurangabad,431006,3,2
08-11-2025,Maharashtra,Aurangabad,431102,6,14
08-11-2025,Maharashtra,Aurangabad,431104,23,68
08-11-2025,Maharashtra,Aurangabad,431113,8,43
08-11-2025,Maharashtra,Aurangabad,431121,5,30
08-11-2025,Maharashtra,Aurangabad,431134,6,7
08-11-2025,Maharashtra,Aurangabad,431202,0,1
08-11-2025,Maharashtra,Beed,431124,7,11
08-11-2025,Maharashtra,Bhandara,441803,9,9
08-11-2025,Maharashtra,Bhandara,441903,20,31
08-11-2025,Maharashtra,Bhandara,441907,2,9
08-11-2025,Maharashtra,Bhandara,441908,3,29
08-11-2025,Maharashtra,Bhandara,441910,16,96
08-11-2025,Maharashtra,Bid,431128,0,4
08-11-2025,Maharashtra,Buldana,443101,1,3
08-11-2025,Maharashtra,Buldana,443204,0,2
08-11-2025,Maharashtra,Buldana,443304,0,2
08-11-2025,Maharashtra,Buldana,443401,0,2
08-11-2025,Maharashtra,Buldana,443402,0,39
08-11-2025,Maharashtra,Buldana,443404,0,15
08-11-2025,Maharashtra,Buldana,444303,2,19
08-11-2025,Maharashtra,Buldhana,443001,57,76
08-11-2025,Maharashtra,Buldhana,443101,15,66
08-11-2025,Maharashtra,Buldhana,443201,51,78
08-11-2025,Maharashtra,Buldhana,443204,7,18
08-11-2025,Maharashtra,Buldhana,443304,4,45
08-11-2025,Maharashtra,Buldhana,443308,6,11
08-11-2025,Maharashtra,Buldhana,443403,2,33
08-11-2025,Maharashtra,Buldhana,444202,12,39
08-11-2025,Maharashtra,Chandrapur,441206,18,65
08-11-2025,Maharashtra,Chandrapur,441222,42,118
08-11-2025,Maharashtra,Chandrapur,442502,1,0
08-11-2025,Maharashtra,Chandrapur,442907,14,94
08-11-2025,Maharashtra,Chandrapur,442908,21,39
08-11-2025,Maharashtra,Chatrapati Sambhaji Nagar,431001,5,4
08-11-2025,Maharashtra,Chhatrapati Sambhajinagar,423701,0,1
08-11-2025,Maharashtra,Chhatrapati Sambhajinagar,431007,0,1
08-11-2025,Maharashtra,Chhatrapati Sambhajinagar,431102,0,1
08-11-2025,Maharashtra,Chhatrapati Sambhajinagar,431109,0,1
08-11-2025,Maharashtra,Chhatrapati Sambhajinagar,431115,0,2
08-11-2025,Maharashtra,Chhatrapati Sambhajinagar,431135,0,1
08-11-2025,Maharashtra,Dharashiv,413606,0,2
08-11-2025,Maharashtra,Dhule,424310,1,1
08-11-2025,Maharashtra,Dhule,425408,9,31
08-11-2025,Maharashtra,Dhule,425427,10,46
08-11-2025,Maharashtra,Gadchiroli,441207,14,76
08-11-2025,Maharashtra,Gadchiroli,441208,3,9
08-11-2025,Maharashtra,Gadchiroli,441209,22,157
08-11-2025,Maharashtra,Gondia,441701,0,1
08-11-2025,Maharashtra,Gondiya,441614,20,74
08-11-2025,Maharashtra,Gondiya,441902,18,42
08-11-2025,Maharashtra,Gondiya *,441801,0,7
08-11-2025,Maharashtra,Hingoli,431512,51,69
08-11-2025,Maharashtra,Hingoli,431513,29,96
08-11-2025,Maharashtra,Hingoli,431701,42,40
08-11-2025,Maharashtra,Hingoli,431703,9,44
08-11-2025,Maharashtra,Jalgaon,424101,47,98
08-11-2025,Maharashtra,Jalgaon,424201,21,90
08-11-2025,Maharashtra,Jalgaon,424204,1,8
08-11-2025,Maharashtra,Jalgaon,425001,80,129
08-11-2025,Maharashtra,Jalgaon,425101,2,3
08-11-2025,Maharashtra,Jalgaon,425104,4,18
08-11-2025,Maharashtra,Jalgaon,425114,23,40
08-11-2025,Maharashtra,Jalgaon,425201,64,32
08-11-2025,Maharashtra,Jalgaon,425203,5,5
08-11-2025,Maharashtra,Jalgaon,425305,4,21
08-11-2025,Maharashtra,Jalgaon,425308,1,3
08-11-2025,Maharashtra,Jalgaon,425502,3,19
08-11-2025,Maharashtra,Jalgaon,425506,3,5
08-11-2025,Maharashtra,Jalgaon,425507,4,26
08-11-2025,Maharashtra,Jalgaon,425508,22,100
08-11-2025,Maharashtra,Jalgaon,425524,0,3
08-11-2025,Maharashtra,Jalna,431007,0,2
08-11-2025,Maharashtra,Jalna,431121,4,7
08-11-2025,Maharashtra,Jalna,431137,0,2
08-11-2025,Maharashtra,Jalna,431202,7,38
08-11-2025,Maharashtra,Jalna,431205,4,18
08-11-2025,Maharashtra,Jalna,431502,3,2
08-11-2025,Maharashtra,Jalna,431512,2,0
08-11-2025,Maharashtra,Kolhapur,416001,12,32
08-11-2025,Maharashtra,Kolhapur,416005,22,30
08-11-2025,Maharashtra,Kolhapur,416006,8,14
08-11-2025,Maharashtra,Kolhapur,416108,2,2
08-11-2025,Maharashtra,Kolhapur,416109,9,15
08-11-2025,Maharashtra,Kolhapur,416114,1,48
08-11-2025,Maharashtra,Kolhapur,416115,35,61
08-11-2025,Maharashtra,Kolhapur,416202,1,11
08-11-2025,Maharashtra,Kolhapur,416204,1,7
08-11-2025,Maharashtra,Kolhapur,416208,1,10
08-11-2025,Maharashtra,Kolhapur,416212,4,4
08-11-2025,Maharashtra,Kolhapur,416216,8,11
08-11-2025,Maharashtra,Kolhapur,416218,6,15
08-11-2025,Maharashtra,Kolhapur,416229,23,25
08-11-2025,Maharashtra,Kolhapur,416230,4,14
08-11-2025,Maharashtra,Kolhapur,416234,3,3
08-11-2025,Maharashtra,Kolhapur,416501,4,15
08-11-2025,Maharashtra,Kolhapur,416502,12,19
08-11-2025,Maharashtra,Kolhapur,416504,1,1
08-11-2025,Maharashtra,Kolhapur,416506,2,14
08-11-2025,Maharashtra,Latur,413512,27,96
08-11-2025,Maharashtra,Latur,413515,16,40
08-11-2025,Maharashtra,Latur,413516,7,45
08-11-2025,Maharashtra,Latur,413522,12,18
08-11-2025,Maharashtra,Latur,413530,14,19
08-11-2025,Maharashtra,Latur,413532,13,44
08-11-2025,Maharashtra,Mumbai,400005,6,8
08-11-2025,Maharashtra,Mumbai,400017,15,43
08-11-2025,Maharashtra,Mumbai,400029,1,9
08-11-2025,Maharashtra,Mumbai,400037,15,44
08-11-2025,Maharashtra,Mumbai,400043,29,142
08-11-2025,Maharashtra,Mumbai,400050,2,4
08-11-2025,Maharashtra,Mumbai,400053,6,21
08-11-2025,Maharashtra,Mumbai,400063,27,11
08-11-2025,Maharashtra,Mumbai,400067,13,29
08-11-2025,Maharashtra,Mumbai,400068,16,97
08-11-2025,Maharashtra,Mumbai,400075,3,9
08-11-2025,Maharashtra,Mumbai,400082,6,4
08-11-2025,Maharashtra,Mumbai,400084,10,22
08-11-2025,Maharashtra,Mumbai,400098,3,7
08-11-2025,Maharashtra,Mumbai,400102,7,34
08-11-2025,Maharashtra,Mumbai,400104,9,39
08-11-2025,Maharashtra,Mumbai,401101,0,3
08-11-2025,Maharashtra,Mumbai City,400001,2,0
08-11-2025,Maharashtra,Mumbai City,400007,1,0
08-11-2025,Maharashtra,Mumbai City,400013,28,8
08-11-2025,Maharashtra,Mumbai City,400014,11,1
08-11-2025,Maharashtra,Mumbai City,400025,1,3
08-11-2025,Maharashtra,Mumbai City,400028,3,1
08-11-2025,Maharashtra,Mumbai Suburban,400050,8,5
08-11-2025,Maharashtra,Mumbai Suburban,400055,21,8
08-11-2025,Maharashtra,Mumbai Suburban,400056,5,0
08-11-2025,Maharashtra,Mumbai Suburban,400059,46,8
08-11-2025,Maharashtra,Mumbai Suburban,400061,6,2
08-11-2025,Maharashtra,Mumbai Suburban,400066,61,9
08-11-2025,Maharashtra,Mumbai Suburban,400074,13,7
08-11-2025,Maharashtra,Mumbai Suburban,400088,16,15
08-11-2025,Maharashtra,Mumbai Suburban,400095,39,16
08-11-2025,Maharashtra,Mumbai Suburban,400102,17,10
08-11-2025,Maharashtra,Mumbai( Sub Urban ),400057,0,2
08-11-2025,Maharashtra,Mumbai( Sub Urban ),400063,0,2
08-11-2025,Maharashtra,Mumbai( Sub Urban ),400086,0,3
08-11-2025,Maharashtra,Nagpur,440004,5,6
08-11-2025,Maharashtra,Nagpur,440008,24,94
08-11-2025,Maharashtra,Nagpur,440015,10,20
08-11-2025,Maharashtra,Nagpur,440024,50,50
08-11-2025,Maharashtra,Nagpur,440027,14,49
08-11-2025,Maharashtra,Nagpur,440030,5,14
08-11-2025,Maharashtra,Nagpur,440035,37,70
08-11-2025,Maharashtra,Nagpur,440037,3,4
08-11-2025,Maharashtra,Nagpur,441104,6,39
08-11-2025,Maharashtra,Nagpur,441106,19,100
08-11-2025,Maharashtra,Nagpur,441107,14,20
08-11-2025,Maharashtra,Nagpur,441122,2,0
08-11-2025,Maharashtra,Nagpur,441123,1,0
08-11-2025,Maharashtra,Nagpur,441202,8,23
08-11-2025,Maharashtra,Nanded,431601,54,62
08-11-2025,Maharashtra,Nanded,431707,52,103
08-11-2025,Maharashtra,Nanded,431711,8,15
08-11-2025,Maharashtra,Nanded,431716,2,11
08-11-2025,Maharashtra,Nanded,431723,5,20
08-11-2025,Maharashtra,Nanded,431743,4,22
08-11-2025,Maharashtra,Nanded,431804,52,83
08-11-2025,Maharashtra,Nanded,431807,2,39
08-11-2025,Maharashtra,Nandurbar,425408,2,19
08-11-2025,Maharashtra,Nandurbar,425409,18,105
08-11-2025,Maharashtra,Nandurbar,425419,9,47
08-11-2025,Maharashtra,Nandurbar,425424,1,16
08-11-2025,Maharashtra,Nandurbar,425426,0,1
08-11-2025,Maharashtra,Nandurbar,425442,7,33
08-11-2025,Maharashtra,Nandurbar *,425432,0,1
08-11-2025,Maharashtra,Nashik,422002,5,7
08-11-2025,Maharashtra,Nashik,422003,79,163
08-11-2025,Maharashtra,Nashik,422009,20,65
08-11-2025,Maharashtra,Nashik,422010,42,52
08-11-2025,Maharashtra,Nashik,422207,2,3
08-11-2025,Maharashtra,Nashik,422215,2,8
08-11-2025,Maharashtra,Nashik,422304,3,49
08-11-2025,Maharashtra,Nashik,422401,4,13
08-11-2025,Maharashtra,Nashik,423111,1,7
08-11-2025,Maharashtra,Nashik,423205,15,67
08-11-2025,Maharashtra,Nashik,423303,2,3
08-11-2025,Maharashtra,Osmanabad,413508,7,6
08-11-2025,Maharashtra,Osmanabad,413526,2,1
08-11-2025,Maharashtra,Osmanabad,413601,11,12
08-11-2025,Maharashtra,Osmanabad,413602,3,11
08-11-2025,Maharashtra,Osmanabad,413604,5,21
08-11-2025,Maharashtra,Osmanabad,413606,14,33
08-11-2025,Maharashtra,Palghar,401103,1,2
08-11-2025,Maharashtra,Palghar,401202,6,7
08-11-2025,Maharashtra,Palghar,401405,4,0
08-11-2025,Maharashtra,Palghar,401606,11,10
08-11-2025,Maharashtra,Parbhani,431503,41,22
08-11-2025,Maharashtra,Parbhani,431506,20,14
08-11-2025,Maharashtra,Parbhani,431516,4,6
08-11-2025,Maharashtra,Parbhani,431537,13,28
08-11-2025,Maharashtra,Parbhani,431540,6,3
08-11-2025,Maharashtra,Parbhani,431720,44,12
08-11-2025,Maharashtra,Pune,410301,1,0
08-11-2025,Maharashtra,Pune,410302,9,2
08-11-2025,Maharashtra,Pune,410503,5,8
